# Sex x age cell population shares and participation rates, monthly
#   1976-02 to 2026-02
# Nicolas Petrosky-Nadeau
# Suggested citation: Petrosky-Nadeau, 2026, "Labor Market Trends and Projections" (methodology note).
# For each of ten sex x age cells (Men/Women x 16-24, 25-34, 35-44, 45-54, 55+):
#   share_{sex}_{age}: cell population share (fraction, sums to ~1 across cells each month)
#   lfpr_{sex}_{age}: cell labor force participation rate (percent)
# Method: BLS CPS microdata (10 sex x age cells), seasonally adjusted and smoothed with a
#   3-month moving average.
#   The composition-constant counterfactual for a base month t0 is
#   cf_t = sum_j share_j(t0) * lfpr_j(t); the composition effect is actual - cf. Age-only
#   or sex-only breakdowns sum the cells over the other dimension before freezing.
date,share_M_16_24,share_M_25_34,share_M_35_44,share_M_45_54,share_M_55_pl,share_F_16_24,share_F_25_34,share_F_35_44,share_F_45_54,share_F_55_pl,lfpr_M_16_24,lfpr_M_25_34,lfpr_M_35_44,lfpr_M_45_54,lfpr_M_55_pl,lfpr_F_16_24,lfpr_F_25_34,lfpr_F_35_44,lfpr_F_45_54,lfpr_F_55_pl
1976-02,0.111323,0.097387,0.070694,0.073880,0.119017,0.116771,0.103534,0.076491,0.079519,0.151383,72.8063,95.2991,95.4337,91.3511,48.3842,58.3173,56.3597,57.7586,54.7734,23.3857
1976-03,0.111343,0.097542,0.070663,0.073749,0.119003,0.116754,0.103696,0.076464,0.079371,0.151416,72.9923,95.3171,95.4526,91.4412,48.2607,58.5945,56.3639,57.8387,54.9274,23.1996
1976-04,0.111370,0.097700,0.070632,0.073617,0.118987,0.116736,0.103856,0.076436,0.079221,0.151445,73.1460,95.3510,95.4452,91.4527,48.1853,58.8272,56.7848,57.3207,54.9275,22.9726
1976-05,0.111414,0.097858,0.070607,0.073483,0.118963,0.116716,0.104012,0.076408,0.079072,0.151468,73.1267,95.3384,95.3174,91.5931,48.0466,58.7044,57.0679,57.1927,55.1652,22.8794
1976-06,0.111421,0.098024,0.070578,0.073352,0.118957,0.116697,0.104169,0.076378,0.078922,0.151504,73.3475,95.2822,95.2365,91.6718,47.9674,58.6364,57.3509,57.1435,55.1866,23.0654
1976-07,0.111412,0.098178,0.070568,0.073209,0.118973,0.116668,0.104316,0.076363,0.078758,0.151556,73.2970,95.2171,95.2411,91.7149,48.0556,58.5284,57.5356,57.6483,55.2239,23.1868
1976-08,0.111384,0.098331,0.070571,0.073055,0.118999,0.116637,0.104462,0.076365,0.078582,0.151614,73.5441,95.1397,95.4068,91.6795,48.2716,58.4517,57.5770,58.0047,55.1232,23.1162
1976-09,0.111340,0.098476,0.070591,0.072895,0.119070,0.116573,0.104591,0.076380,0.078404,0.151680,73.3503,95.0922,95.4140,91.5417,48.2395,58.4545,57.6118,58.3274,55.1611,22.8956
1976-10,0.111298,0.098623,0.070605,0.072736,0.119139,0.116510,0.104722,0.076395,0.078227,0.151746,73.4948,95.1055,95.3953,91.4493,48.0218,58.5132,57.8795,58.4724,55.1996,22.7923
1976-11,0.111203,0.098766,0.070633,0.072608,0.119321,0.116449,0.104872,0.076435,0.078079,0.151635,73.7658,95.0965,95.3945,91.4276,47.5998,58.7161,58.3111,58.5787,55.2860,22.8818
1976-12,0.111152,0.098914,0.070664,0.072473,0.119447,0.116414,0.105032,0.076477,0.077920,0.151507,73.8712,95.1233,95.4676,91.2350,47.4835,58.9067,58.6781,58.7170,55.2491,22.8988
1977-01,0.111104,0.099064,0.070697,0.072340,0.119566,0.116383,0.105194,0.076522,0.077763,0.151368,74.0962,95.2012,95.5439,91.1844,47.5358,59.3298,58.9150,58.9166,55.2282,22.8854
1977-02,0.111127,0.099208,0.070718,0.072178,0.119552,0.116353,0.105339,0.076546,0.077582,0.151397,74.0506,95.3409,95.6122,91.0161,47.6572,59.9301,59.0306,59.0252,55.5046,22.7952
1977-03,0.111129,0.099358,0.070740,0.072019,0.119540,0.116325,0.105487,0.076571,0.077402,0.151428,73.8859,95.3637,95.6814,91.1179,47.6787,60.1582,59.1724,59.2217,55.8276,22.8837
1977-04,0.111130,0.099506,0.070759,0.071858,0.119548,0.116288,0.105627,0.076590,0.077219,0.151476,73.8233,95.2260,95.7435,91.1278,47.6869,59.9834,59.4104,59.3060,56.0620,23.0140
1977-05,0.111114,0.099657,0.070779,0.071697,0.119577,0.116245,0.105761,0.076606,0.077034,0.151532,74.1615,95.2302,95.7528,91.1963,47.6072,60.1060,59.6351,59.4418,56.0414,22.9932
1977-06,0.111084,0.099800,0.070797,0.071537,0.119619,0.116200,0.105895,0.076621,0.076849,0.151599,74.7274,95.2461,95.6363,91.0793,47.5260,59.8819,59.7785,59.7930,55.5326,22.8412
1977-07,0.111042,0.099918,0.070849,0.071383,0.119649,0.116149,0.106006,0.076674,0.076672,0.151657,75.0974,95.4444,95.5567,91.0195,47.2439,60.3105,59.8273,59.9403,55.4077,22.6676
1977-08,0.110993,0.100013,0.070938,0.071231,0.119673,0.116089,0.106090,0.076761,0.076500,0.151712,74.9514,95.3266,95.5458,90.9833,47.2901,60.2649,60.0035,60.0236,55.4722,22.7906
1977-09,0.110935,0.100083,0.071062,0.071083,0.119697,0.116016,0.106146,0.076881,0.076331,0.151766,74.9549,95.3760,95.7117,91.2226,47.5726,60.7447,60.1635,59.8371,56.0394,22.9704
1977-10,0.110860,0.100149,0.071201,0.070943,0.119719,0.115932,0.106221,0.077013,0.076160,0.151803,74.9137,95.3342,95.7762,91.4664,47.8729,60.8630,60.3157,60.1261,56.4814,23.1033
1977-11,0.110779,0.100212,0.071336,0.070806,0.119744,0.115848,0.106299,0.077145,0.075990,0.151843,74.8846,95.4258,95.8405,91.6770,47.9172,60.9576,60.3253,60.5067,56.4741,23.0815
1977-12,0.110708,0.100281,0.071474,0.070670,0.119757,0.115764,0.106376,0.077276,0.075820,0.151875,74.7947,95.3864,95.9215,91.6884,47.6196,61.2128,60.4830,60.9285,56.4610,23.1012
1978-01,0.110655,0.100353,0.071599,0.070528,0.119759,0.115694,0.106437,0.077399,0.075655,0.151918,74.5887,95.2840,95.9314,91.5404,47.3490,61.1665,60.7442,61.0204,56.2700,23.0507
1978-02,0.110623,0.100422,0.071726,0.070391,0.119743,0.115628,0.106498,0.077526,0.075495,0.151949,74.6800,95.2335,95.8595,91.4742,47.2061,61.1792,61.1575,61.2030,56.3985,23.0806
1978-03,0.110589,0.100490,0.071854,0.070255,0.119720,0.115565,0.106561,0.077655,0.075336,0.151975,74.6964,95.2485,95.6699,91.3782,47.3133,61.3263,61.6220,61.3083,56.4747,23.1531
1978-04,0.110560,0.100561,0.071981,0.070118,0.119703,0.115497,0.106622,0.077780,0.075175,0.152003,74.8512,95.2945,95.5706,91.5134,47.4663,61.7922,61.8337,61.7504,56.2728,23.2568
1978-05,0.110536,0.100638,0.072105,0.069977,0.119699,0.115420,0.106677,0.077899,0.075011,0.152037,75.0743,95.3024,95.5617,91.2383,47.6021,62.4650,61.9818,62.0572,56.4313,23.3426
1978-06,0.110491,0.100704,0.072223,0.069838,0.119715,0.115341,0.106734,0.078019,0.074848,0.152087,75.1958,95.2892,95.5537,91.1189,47.5350,62.7886,62.1005,62.2464,56.6951,23.2770
1978-07,0.110433,0.100795,0.072328,0.069696,0.119728,0.115251,0.106817,0.078132,0.074684,0.152134,75.5023,95.3270,95.5540,90.9296,47.4422,63.1021,62.0005,62.0756,57.3423,23.1659
1978-08,0.110333,0.100904,0.072419,0.069552,0.119759,0.115154,0.106928,0.078236,0.074518,0.152195,75.5017,95.3564,95.5061,91.1715,47.2675,63.0882,62.2866,62.0124,57.6883,23.1545
1978-09,0.110222,0.101056,0.072490,0.069406,0.119830,0.115028,0.107060,0.078315,0.074349,0.152242,75.6981,95.2736,95.5175,91.3593,47.2735,63.0754,62.7474,62.1476,57.9130,23.0653
1978-10,0.110112,0.101206,0.072562,0.069260,0.119907,0.114902,0.107188,0.078391,0.074179,0.152291,75.6741,95.3105,95.6603,91.5064,47.4921,62.7277,63.2829,62.2633,58.0801,23.2251
1978-11,0.110011,0.101365,0.072637,0.069113,0.119971,0.114776,0.107322,0.078466,0.074008,0.152329,75.6570,95.4636,95.7205,91.6151,47.6386,62.8755,63.4911,62.2865,58.1324,23.2669
1978-12,0.109927,0.101526,0.072733,0.068966,0.119980,0.114660,0.107454,0.078551,0.073835,0.152366,75.6374,95.5547,95.7917,91.6927,47.8532,62.9755,63.2971,62.1619,58.1854,23.4672
1979-01,0.109843,0.101688,0.072831,0.068821,0.119978,0.114548,0.107590,0.078639,0.073665,0.152397,75.5359,95.5752,95.7710,91.8551,47.6948,63.4863,63.3309,62.3801,58.1284,23.5940
1979-02,0.109773,0.101833,0.072923,0.068680,0.119985,0.114432,0.107712,0.078729,0.073497,0.152437,75.5362,95.4289,95.8472,91.8834,47.4111,63.5583,63.2140,62.8635,58.0611,23.6215
1979-03,0.109706,0.101967,0.073007,0.068536,0.119999,0.114319,0.107836,0.078818,0.073329,0.152482,75.5829,95.3767,95.7830,91.7322,46.8811,63.4597,63.2786,63.1917,57.9006,23.4645
1979-04,0.109637,0.102099,0.073090,0.068391,0.120026,0.114202,0.107955,0.078903,0.073160,0.152535,75.4791,95.3216,95.6412,91.4274,46.6766,62.9892,63.3920,63.3257,57.4651,23.2527
1979-05,0.109553,0.102246,0.073175,0.068246,0.120040,0.114093,0.108087,0.078990,0.072992,0.152578,75.5386,95.3378,95.6123,91.3027,46.6774,62.6145,63.6581,63.2257,57.4277,23.1161
1979-06,0.109481,0.102380,0.073253,0.068100,0.120056,0.113983,0.108218,0.079078,0.072825,0.152624,75.5863,95.4566,95.7568,91.4138,46.8557,62.5327,64.0068,63.4930,57.8311,23.1049
1979-07,0.109397,0.102522,0.073325,0.067957,0.120080,0.113860,0.108357,0.079162,0.072663,0.152676,75.4040,95.4548,95.9572,91.6012,46.9610,62.5196,64.3595,63.9405,58.5603,23.1392
1979-08,0.109300,0.102671,0.073389,0.067815,0.120113,0.113728,0.108507,0.079239,0.072504,0.152734,75.6406,95.4979,95.9788,91.5574,47.0569,62.5524,64.7509,64.4165,58.9344,23.1303
1979-09,0.109174,0.102817,0.073469,0.067687,0.120156,0.113590,0.108673,0.079328,0.072346,0.152760,75.3508,95.4954,95.8831,91.3252,46.9421,62.6937,64.8792,64.9370,58.9520,23.2996
1979-10,0.109049,0.102963,0.073549,0.067559,0.120196,0.113456,0.108841,0.079415,0.072187,0.152785,75.4448,95.4876,95.7741,90.9742,46.7104,62.9121,64.9803,64.8444,59.1094,23.3289
1979-11,0.108921,0.103112,0.073640,0.067435,0.120237,0.113313,0.109002,0.079503,0.072029,0.152808,75.2209,95.4879,95.6608,90.8531,46.3975,63.2387,64.9795,64.9242,59.4359,23.4007
1979-12,0.109138,0.103895,0.073453,0.066733,0.120093,0.113401,0.109596,0.078968,0.071507,0.153217,75.2979,95.4857,95.5400,90.8952,46.3033,63.1349,65.2457,64.8726,59.7728,23.3341
1980-01,0.109348,0.104687,0.073272,0.066033,0.119928,0.113489,0.110211,0.078427,0.070990,0.153615,75.4084,95.4822,95.3764,91.0731,46.4394,62.8337,65.5157,65.1567,59.9625,23.2980
1980-02,0.109576,0.105468,0.073094,0.065329,0.119748,0.113575,0.110824,0.077901,0.070477,0.154008,75.3669,95.3468,95.3058,91.1371,46.3949,62.1776,65.6731,65.3350,59.8234,23.1806
1980-03,0.109456,0.105636,0.073194,0.065201,0.119716,0.113442,0.110984,0.078006,0.070339,0.154026,75.1960,95.2239,95.3366,91.2378,46.1917,61.8550,65.8708,65.3940,59.6612,23.0645
1980-04,0.109360,0.105797,0.073300,0.065073,0.119678,0.113308,0.111098,0.078151,0.070197,0.154039,75.1648,95.1774,95.3786,91.2013,45.9022,62.0117,65.7434,65.6042,59.3633,22.9580
1980-05,0.109257,0.105977,0.073406,0.064946,0.119639,0.113181,0.111198,0.078305,0.070049,0.154041,74.9162,95.1585,95.4186,91.2539,45.7913,62.1951,65.5049,65.6168,59.6073,22.8992
1980-06,0.109149,0.106160,0.073503,0.064788,0.119637,0.113048,0.111312,0.078448,0.069896,0.154058,74.9921,95.1348,95.5460,91.2089,45.7455,62.4866,65.1346,65.5962,59.7403,22.8677
1980-07,0.109021,0.106355,0.073584,0.064661,0.119619,0.112894,0.111474,0.078556,0.069757,0.154078,74.4143,95.0757,95.5869,91.3065,45.7283,62.3847,65.1266,65.5049,60.2003,22.9326
1980-08,0.108860,0.106559,0.073647,0.064540,0.119607,0.112736,0.111685,0.078626,0.069639,0.154103,74.3212,95.1104,95.6310,91.2612,45.5665,62.4876,65.2617,65.4248,60.2674,22.9223
1980-09,0.108692,0.106788,0.073697,0.064445,0.119585,0.112557,0.111929,0.078655,0.069519,0.154132,74.2405,95.0730,95.6070,91.1990,45.4712,62.5686,65.5135,65.4625,60.4227,22.8357
1980-10,0.108511,0.107029,0.073747,0.064315,0.119601,0.112378,0.112192,0.078665,0.069384,0.154177,74.5720,95.0421,95.6855,91.1000,45.2132,62.6918,65.6902,65.6434,60.4079,22.6117
1980-11,0.108329,0.107274,0.073796,0.064175,0.119633,0.112183,0.112468,0.078662,0.069238,0.154242,74.4796,94.8914,95.6503,91.0503,45.2035,62.7285,65.9650,65.7902,60.5240,22.4258
1980-12,0.108150,0.107537,0.073846,0.064022,0.119681,0.111946,0.112744,0.078675,0.069087,0.154313,74.5589,94.8918,95.5713,91.1839,45.1127,62.7026,66.0917,66.0029,60.8788,22.4002
1981-01,0.107977,0.107787,0.073916,0.063902,0.119668,0.111733,0.113046,0.078665,0.068965,0.154343,74.6955,94.8401,95.5018,91.2501,45.2281,62.8052,66.2631,66.2292,61.4601,22.5287
1981-02,0.107814,0.108005,0.074023,0.063798,0.119599,0.111531,0.113296,0.078714,0.068845,0.154375,74.9019,94.9637,95.5001,91.3516,45.2977,62.8081,66.5761,66.4355,61.7499,22.8832
1981-03,0.107646,0.108176,0.074146,0.063718,0.119523,0.111376,0.113496,0.078805,0.068763,0.154350,74.8593,95.0051,95.5603,91.4326,45.3014,62.9201,66.8847,66.6936,61.8749,23.0527
1981-04,0.107482,0.108342,0.074265,0.063626,0.119486,0.111197,0.113609,0.078975,0.068654,0.154363,74.7094,95.1683,95.5612,91.6048,45.1760,62.8769,67.1701,66.8361,61.7203,23.1235
1981-05,0.107343,0.108515,0.074359,0.063526,0.119492,0.111014,0.113712,0.079133,0.068551,0.154355,73.9377,95.0701,95.4811,91.6496,44.8555,62.6197,67.0936,67.0086,61.5265,23.0960
1981-06,0.107195,0.108694,0.074444,0.063431,0.119470,0.110853,0.113811,0.079287,0.068411,0.154404,73.4367,94.9126,95.2590,91.6127,44.6507,62.2419,67.0267,67.1448,61.0649,23.0406
1981-07,0.107016,0.108799,0.074596,0.063318,0.119489,0.110672,0.113894,0.079475,0.068300,0.154443,73.1484,94.7703,95.1905,91.4916,44.3370,62.1203,66.7939,67.1610,60.6161,22.9607
1981-08,0.106793,0.108840,0.074829,0.063224,0.119489,0.110498,0.113967,0.079685,0.068217,0.154457,73.6289,94.7746,95.2148,91.3388,44.1822,62.1063,66.6868,67.2451,60.1660,22.7192
1981-09,0.106561,0.108868,0.075105,0.063123,0.119512,0.110264,0.113996,0.079955,0.068127,0.154489,73.7533,94.8597,95.2538,91.2928,44.0471,62.3471,66.8432,67.2979,60.2925,22.6201
1981-10,0.106376,0.108944,0.075425,0.063034,0.119186,0.110077,0.114088,0.080233,0.068037,0.154600,73.8095,94.8191,95.2482,91.3844,44.0068,62.2370,67.2035,67.5927,60.6024,22.5767
1981-11,0.106136,0.108979,0.075718,0.062898,0.119233,0.109828,0.114153,0.080478,0.067870,0.154707,73.7081,94.6907,95.3261,91.4868,44.1152,62.1102,67.4088,67.7467,61.0733,22.5735
1981-12,0.105927,0.108938,0.076086,0.062813,0.119212,0.109565,0.114216,0.080728,0.067724,0.154791,73.6632,94.6559,95.4005,91.4363,44.1422,61.7601,67.4750,67.7759,60.9182,22.5442
1982-01,0.105675,0.108875,0.076396,0.062728,0.119508,0.109269,0.114218,0.080969,0.067563,0.154799,73.7185,94.7324,95.5398,91.2623,44.1407,61.8453,67.5230,67.6932,60.9499,22.4657
1982-02,0.105502,0.108860,0.076701,0.062677,0.119457,0.109009,0.114227,0.081263,0.067453,0.154850,73.7131,94.9202,95.5177,91.1996,44.1156,62.1182,67.7211,67.6275,61.0659,22.5644
1982-03,0.105302,0.108888,0.076953,0.062579,0.119466,0.108778,0.114259,0.081528,0.067343,0.154903,73.5941,95.0342,95.4763,91.0723,44.1760,62.4812,67.6631,67.6821,61.4785,22.7043
1982-04,0.105107,0.108917,0.077204,0.062481,0.119483,0.108543,0.114287,0.081789,0.067230,0.154960,73.4673,95.0044,95.4496,91.1125,44.3207,62.5364,67.6203,67.6836,61.8791,22.9038
1982-05,0.104908,0.108961,0.077463,0.062382,0.119482,0.108313,0.114320,0.082051,0.067118,0.155002,72.7545,94.9319,95.4343,91.0950,44.4216,62.3983,67.7298,67.9363,62.0338,22.9857
1982-06,0.104706,0.109004,0.077722,0.062284,0.119477,0.108084,0.114356,0.082315,0.067008,0.155043,72.3649,94.7757,95.4274,91.1006,44.2712,62.2216,67.9810,68.1413,62.4160,23.0662
1982-07,0.104477,0.109048,0.077976,0.062195,0.119479,0.107845,0.114400,0.082578,0.066909,0.155092,72.2267,94.6678,95.3399,90.9281,43.9615,62.3189,68.2980,68.3333,62.0684,23.0360
1982-08,0.104231,0.109092,0.078221,0.062112,0.119494,0.107597,0.114450,0.082836,0.066817,0.155149,72.7387,94.5326,95.2011,91.0094,43.8171,62.5442,68.3926,68.3612,61.9707,23.0920
1982-09,0.103983,0.109152,0.078465,0.062035,0.119507,0.107335,0.114504,0.083087,0.066730,0.155201,73.1594,94.3863,95.1635,91.1842,43.6868,62.6158,68.5010,68.4070,61.7449,22.8811
1982-10,0.103753,0.109223,0.078711,0.061956,0.119508,0.107073,0.114558,0.083335,0.066641,0.155241,73.2790,94.3307,95.0969,91.3525,43.7561,62.5359,68.4595,68.3921,61.9398,22.8331
1982-11,0.103653,0.109307,0.078978,0.061871,0.119548,0.106818,0.114530,0.083569,0.066520,0.155206,73.2925,94.3457,95.1641,91.3433,43.5678,62.5726,68.6885,68.4661,61.8155,22.6777
1982-12,0.103556,0.109378,0.079233,0.061789,0.119589,0.106573,0.114502,0.083801,0.066402,0.155176,73.2364,94.4056,95.1587,91.2212,43.5500,62.5648,68.8491,68.6836,61.4694,22.7512
1983-01,0.103460,0.109453,0.079482,0.061710,0.119622,0.106334,0.114480,0.084030,0.066288,0.155141,73.0186,94.4186,95.1362,91.1698,43.4844,62.3960,68.9069,68.8960,61.0222,22.7535
1983-02,0.103222,0.109526,0.079711,0.061640,0.119611,0.106087,0.114545,0.084269,0.066210,0.155178,72.6588,94.4528,95.1517,91.1756,43.4216,62.2165,68.7445,68.9209,60.9185,22.6502
1983-03,0.102991,0.109602,0.079946,0.061573,0.119592,0.105835,0.114611,0.084509,0.066133,0.155207,72.2630,94.4037,95.2263,91.2586,43.3657,62.1070,68.7301,68.7308,61.0456,22.4842
1983-04,0.102760,0.109679,0.080180,0.061506,0.119577,0.105581,0.114675,0.084748,0.066056,0.155238,71.8196,94.3554,95.2830,91.2999,43.2437,61.8376,68.9379,68.4442,61.3413,22.3146
1983-05,0.102549,0.109753,0.080410,0.061437,0.119565,0.105325,0.114732,0.084984,0.065977,0.155268,72.5172,94.3220,95.3272,91.2170,43.1275,62.0790,69.2384,68.4261,62.0845,22.2960
1983-06,0.102327,0.109835,0.080638,0.061366,0.119565,0.105066,0.114788,0.085214,0.065895,0.155305,73.0985,94.2724,95.3430,91.2396,43.0462,62.2391,69.2818,68.5507,62.4393,22.3552
1983-07,0.102081,0.109911,0.080863,0.061304,0.119574,0.104800,0.114848,0.085446,0.065823,0.155350,73.8453,94.2109,95.3480,91.3188,42.9742,63.0436,69.3365,68.8894,62.8993,22.4168
1983-08,0.101811,0.109994,0.081091,0.061250,0.119581,0.104526,0.114915,0.085678,0.065760,0.155392,73.4520,94.1281,95.3876,91.3659,42.9835,63.0694,69.4036,69.1186,62.7639,22.6449
1983-09,0.101557,0.110069,0.081310,0.061203,0.119587,0.104243,0.114980,0.085910,0.065706,0.155432,73.0872,94.0169,95.3381,91.2505,42.9659,62.9692,69.4312,69.0636,62.7654,22.6818
1983-10,0.101323,0.110156,0.081532,0.061152,0.119585,0.103960,0.115043,0.086137,0.065649,0.155462,72.8481,94.0692,95.3494,90.9229,43.0362,62.6389,69.5030,69.0230,62.5032,22.6601
1983-11,0.101087,0.110240,0.081751,0.061103,0.119591,0.103674,0.115103,0.086362,0.065591,0.155498,72.8412,94.1035,95.3301,90.8102,42.9430,62.5572,69.4056,68.9872,62.3779,22.5076
1983-12,0.100720,0.110248,0.081871,0.060978,0.119419,0.103273,0.115036,0.086470,0.065444,0.155236,72.7614,94.2178,95.3689,90.7815,42.8472,62.8037,69.4008,69.0343,62.4269,22.3762
1984-01,0.100347,0.110255,0.081992,0.060858,0.119245,0.102876,0.114973,0.086583,0.065301,0.154977,72.5827,94.1713,95.5192,90.9657,42.6299,62.8004,69.3974,69.4246,62.4018,22.4179
1984-02,0.099971,0.110260,0.082111,0.060736,0.119051,0.102479,0.114909,0.086694,0.065157,0.154698,72.6380,94.0876,95.5785,91.0313,42.2589,62.7483,69.4962,69.6868,62.5690,22.4145
1984-03,0.099697,0.110352,0.082338,0.060693,0.119026,0.102203,0.114983,0.086925,0.065107,0.154712,72.9485,94.0806,95.6609,90.9675,41.9707,62.7298,69.6781,70.0864,62.8302,22.5588
1984-04,0.099423,0.110442,0.082563,0.060648,0.118997,0.101924,0.115051,0.087153,0.065055,0.154719,73.2055,94.1283,95.6614,90.8523,41.7217,62.9646,69.8549,70.3691,63.1697,22.5375
1984-05,0.099141,0.110521,0.082779,0.060597,0.118961,0.101634,0.115108,0.087370,0.064995,0.154716,73.6870,94.2359,95.6228,91.0186,41.7745,63.2899,70.0151,70.4960,63.1415,22.4346
1984-06,0.098880,0.110604,0.082998,0.060553,0.118944,0.101354,0.115173,0.087595,0.064942,0.154734,73.6915,94.4414,95.5248,91.2032,41.8500,63.5980,70.2825,70.5391,63.0261,22.2936
1984-07,0.098604,0.110671,0.083208,0.060510,0.118928,0.101068,0.115228,0.087811,0.064891,0.154748,73.3409,94.6058,95.2487,91.5832,41.9395,63.4814,70.3735,70.3560,63.0321,22.1613
1984-08,0.098335,0.110743,0.083422,0.060476,0.118933,0.100792,0.115289,0.088029,0.064850,0.154782,72.9684,94.6530,95.1118,91.4233,42.0514,63.3738,70.1950,70.3763,63.0208,22.1842
1984-09,0.098068,0.110822,0.083636,0.060441,0.118929,0.100509,0.115339,0.088235,0.064807,0.154801,72.9262,94.6566,95.0382,91.2498,41.9062,63.2337,70.0077,70.4596,63.0885,22.1839
1984-10,0.097823,0.110917,0.083857,0.060408,0.118935,0.100239,0.115398,0.088445,0.064768,0.154831,73.3748,94.4673,95.0948,91.1532,41.7328,63.5009,69.7645,70.6088,63.1710,22.2449
1984-11,0.097638,0.111003,0.084074,0.060383,0.118947,0.099989,0.115461,0.088663,0.064736,0.154874,73.4313,94.4310,95.0958,91.2847,41.4697,63.7093,69.9732,70.8651,63.2133,22.2620
1984-12,0.097192,0.110874,0.084222,0.060503,0.119312,0.099820,0.115563,0.088864,0.064770,0.154788,73.4921,94.3847,95.1537,91.3697,41.3099,63.8425,70.2110,71.1402,63.5681,22.2204
1985-01,0.096775,0.110669,0.084392,0.060621,0.119670,0.099664,0.115673,0.089054,0.064776,0.154718,73.2016,94.5569,95.0718,91.2529,41.2465,64.0623,70.5444,71.1731,64.0041,22.1875
1985-02,0.096292,0.110524,0.084513,0.060732,0.120000,0.099454,0.115789,0.089254,0.064787,0.154592,73.0153,94.6004,95.0567,91.1397,41.3075,64.2616,70.8005,71.2495,64.6725,22.2582
1985-03,0.096051,0.110607,0.084660,0.060733,0.119921,0.099189,0.115825,0.089472,0.064715,0.154586,73.0195,94.7012,95.0206,91.1179,41.3665,64.2681,70.8149,71.2507,65.0043,22.3288
1985-04,0.095778,0.110767,0.084763,0.060695,0.119886,0.098848,0.115965,0.089656,0.064643,0.154580,73.4251,94.7078,95.0997,90.9278,41.2613,64.0350,70.6260,71.4061,64.8805,22.3368
1985-05,0.095555,0.110909,0.084875,0.060673,0.119853,0.098536,0.116143,0.089799,0.064604,0.154571,73.4177,94.7245,95.0974,90.8495,41.2125,63.3617,70.5141,71.6712,64.5944,22.1192
1985-06,0.095321,0.111041,0.085024,0.060617,0.119892,0.098225,0.116407,0.089876,0.064603,0.154557,73.2919,94.6533,95.0399,90.8278,41.0780,63.3471,70.5462,71.7691,64.0850,21.9988
1985-07,0.095041,0.111134,0.085227,0.060558,0.119954,0.097985,0.116564,0.089987,0.064649,0.154518,72.8649,94.6256,94.9987,90.9768,41.1831,63.1038,70.6558,71.8724,64.0760,21.9096
1985-08,0.094692,0.111178,0.085518,0.060477,0.120052,0.097800,0.116621,0.090132,0.064645,0.154533,72.8304,94.7670,94.9434,91.0558,41.1477,63.6823,71.1578,71.7171,64.1288,21.8458
1985-09,0.094341,0.111277,0.085749,0.060406,0.120120,0.097593,0.116578,0.090359,0.064613,0.154550,72.9226,94.7750,94.9906,91.0557,41.2184,63.9183,71.2725,71.9553,64.1805,21.8400
1985-10,0.094074,0.111280,0.086016,0.060415,0.120101,0.097367,0.116500,0.090635,0.064570,0.154568,73.0516,94.7528,95.0107,91.0594,41.0830,64.4166,71.4569,72.4437,64.1843,21.7764
1985-11,0.093862,0.111315,0.086203,0.060462,0.120027,0.097118,0.116400,0.090939,0.064589,0.154506,73.1400,94.6233,94.9809,91.0151,40.7959,64.4661,71.2030,72.7040,64.3056,21.8212
1985-12,0.093692,0.111778,0.086314,0.060533,0.119840,0.096828,0.116483,0.091085,0.064673,0.154125,72.8673,94.6040,94.9235,91.0996,40.8051,64.0608,70.9947,72.7378,65.1624,21.8247
1986-01,0.093479,0.112270,0.086438,0.060559,0.119676,0.096602,0.116527,0.091200,0.064732,0.153747,73.0742,94.6174,94.8098,91.0868,40.6897,64.0579,70.9807,72.4304,65.5805,21.8736
1986-02,0.093274,0.112798,0.086546,0.060543,0.119576,0.096351,0.116663,0.091290,0.064733,0.153456,73.2408,94.6528,94.7497,91.0046,40.7458,64.2427,70.9571,72.4239,65.8697,21.9175
1986-03,0.093110,0.112807,0.086739,0.060508,0.119571,0.096143,0.116663,0.091501,0.064663,0.153486,73.4927,94.5863,94.6166,90.8713,40.5359,64.8044,71.2856,72.5061,65.5566,21.9166
1986-04,0.093007,0.112825,0.086875,0.060484,0.119553,0.095860,0.116797,0.091651,0.064588,0.153516,73.3185,94.5019,94.5396,90.8894,40.5655,64.8304,71.4740,72.6466,65.4187,21.9954
1986-05,0.092884,0.112898,0.086980,0.060546,0.119456,0.095533,0.116995,0.091763,0.064569,0.153490,73.1773,94.4898,94.5837,90.9875,40.5516,64.7313,71.6494,72.8605,65.6091,22.2387
1986-06,0.092693,0.112978,0.087173,0.060548,0.119442,0.095241,0.117208,0.091856,0.064614,0.153420,73.1699,94.5197,94.6514,91.0543,40.4690,64.4276,71.7313,73.0548,65.8606,22.5096
1986-07,0.092422,0.113130,0.087369,0.060530,0.119474,0.095022,0.117347,0.091985,0.064733,0.153306,73.1116,94.5815,94.8140,90.9422,40.3259,64.3894,71.8322,73.3649,66.1348,22.6511
1986-08,0.092149,0.113155,0.087682,0.060443,0.119588,0.094887,0.117402,0.092139,0.064815,0.153257,73.1854,94.5572,94.8477,90.9222,40.2186,64.4132,72.0011,73.6526,66.2372,22.4203
1986-09,0.091926,0.113124,0.087935,0.060469,0.119579,0.094785,0.117311,0.092344,0.064886,0.153200,73.1353,94.4367,94.8689,90.8371,40.2097,64.6501,72.2196,73.8322,66.3128,22.1288
